doc_id,title,path,published,summary,matched_query,xml_link,status,http_code,file
uksi_2018_1155,The Companies (Directors’ Report) and Limited Liability Partnerships (Energy and Carbon Report) Regulations 2018,uksi/2018/1155,2018-11-09T04:01:58.160749+01:00,"These Regulations make changes to the reporting requirements in the Large and Medium-sized Companies and Groups (Accounts and Reports) Regulations 2008 (the  “2008 Regulations”). These Regulations also make changes to the requirements in the Limited Liability Partnerships (Accounts and Audit) (Application of Companies Act 2006) Regulations 2008 (the  “LLP Regulations”). These Regulations extend to the whole of the United Kingdom, reflecting the extent of the Companies Act 2006 (the  “2006 Act”) and the extent of the Limited Liability Partnerships Act 2000.",uksi:carbon,http://www.legislation.gov.uk/uksi/2018/1155/made/data.xml,success,200,corpus_raw\uksi_2018_1155.xml
uksi_2017_825,"The Merchant Shipping (Monitoring, Reporting and Verification of Carbon Dioxide Emissions) and the Port State Control (Amendment) Regulations 2017 (revoked)",uksi/2017/825,2017-08-10T03:01:12.686979+01:00,"These Regulations are made to support the operation of Regulation (EU) No. 2015/757 of the European Parliament and of the Council on the monitoring, reporting and verification of carbon dioxide emissions from maritime transport and amending Directive 2009/16/EC (O.J. L123, 19.5.2015, p. 55.) (“the 2015 Regulation”).",uksi:carbon,http://www.legislation.gov.uk/uksi/2017/825/2026-04-03/data.xml,success,200,corpus_raw\uksi_2017_825.xml
uksi_2016_785,The Carbon Budget Order 2016,uksi/2016/785,2016-07-22T03:04:06.343+01:00,"This Order sets the carbon budget for the 2028–2032 budgetary period (1,725 million tonnes of carbon dioxide equivalent). Carbon budgets set a cap on the maximum level of the net UK carbon account for each five-year budgetary period. The net UK carbon account is defined in section 27 of the Climate Change Act 2008.",uksi:carbon,http://www.legislation.gov.uk/uksi/2016/785/made/data.xml,success,200,corpus_raw\uksi_2016_785.xml
uksi_2015_1693,The Smoke and Carbon Monoxide Alarm (England) Regulations 2015,uksi/2015/1693,2015-09-21T00:21:09.495+01:00,These Regulations impose duties on certain landlords of residential premises in respect of smoke and carbon monoxide alarms. The duties do not apply to a landlord who is a registered provider of social housing. The Regulations require local housing authorities to enforce the requirements.,uksi:carbon,http://www.legislation.gov.uk/uksi/2015/1693/2026-05-01/data.xml,success,200,corpus_raw\uksi_2015_1693.xml
uksi_2015_943,The Hydrocarbon Oil Duties (Reliefs for Electricity Generation) (Amendments for Carbon Price Support) Regulations 2015,uksi/2015/943,2015-08-26T00:00:00+01:00,These Regulations amend the Hydrocarbon Oil Duties (Reliefs for Electricity Generation) Regulations 2005 (S.I. 2005/3320)				(“the principal Regulations”).,uksi:carbon,http://www.legislation.gov.uk/uksi/2015/943/made/data.xml,success,200,corpus_raw\uksi_2015_943.xml
uksi_2015_775,The Carbon Accounting (2013–2017 Budgetary Period) Regulations 2015,uksi/2015/775,2015-03-23T11:31:35.346+01:00,"These Regulations, which come into force on [24th March 2015], make provision for carbon accounting for the 2013–2017 budgetary period, for the purposes of Part 1 of the Climate Change Act 2008 (“the Act”).",uksi:carbon,http://www.legislation.gov.uk/uksi/2015/775/made/data.xml,success,200,corpus_raw\uksi_2015_775.xml
uksi_2014_713,The Hydrocarbon Oil Duties (Reliefs for Electricity Generation) (Amendments for Carbon Price Support) Regulations 2014,uksi/2014/713,2014-03-19T15:59:56.1+01:00,These Regulations amend the Hydrocarbon Oil Duties (Reliefs for Electricity Generation) Regulations 2005 (S.I. 2005/3320) which introduced a relief from excise duty for rebated oils used to produce electricity.,uksi:carbon,http://www.legislation.gov.uk/uksi/2014/713/made/data.xml,success,200,corpus_raw\uksi_2014_713.xml
uksi_2013_2696,The Carbon Capture Readiness (Electricity Generating Stations) Regulations 2013,uksi/2013/2696,2013-10-24T00:06:18.025+01:00,"These Regulations implement Article 36 of Directive 2010/75/EU of the European Parliament and of the Council on industrial emissions (integrated pollution prevention and control) (Recast) (OJ No. L334, 17.12.2010, p.17) (“the 2010 Directive”). Article 36 of the 2010 Directive replicates the requirements of Article 9a of Directive 2001/80/EC of the European Parliament and of the Council on the limitation of emissions of certain pollutants into the air from large combustion plants (OJ No. L309, 27.11.2001, p.1) (“the 2001 Directive”).",uksi:carbon,http://www.legislation.gov.uk/uksi/2013/2696/2026-02-28/data.xml,success,200,corpus_raw\uksi_2013_2696.xml
uksi_2013_657,The Hydrocarbon Oil Duties (Reliefs for Electricity Generation) (Amendments for Carbon Price Support) Regulations 2013,uksi/2013/657,2013-03-20T15:17:32.549+01:00,"These Regulations amend the Hydrocarbon Oil Duties (Reliefs for Electricity Generation) Regulations 2005 (S.I. 2005/3320) (“the principal Regulations”) which introduced a relief from excise duty for rebated oils used to produce electricity. Except in the case of a claim for relief for rebated oils used to produce electricity in a generating station, or the outputs of a combined heat and power station, situated in Northern Ireland, the Regulations reduce the amount of relief that can be claimed by the amounts specified in Schedule 2 (as inserted by regulation 9) (“the Carbon Price Support rates”).",uksi:carbon,http://www.legislation.gov.uk/uksi/2013/657/made/data.xml,success,200,corpus_raw\uksi_2013_657.xml
uksi_2012_461,The Storage of Carbon Dioxide (Inspections etc.) Regulations 2012,uksi/2012/461,2012-02-29T15:30:16.115+01:00,"These Regulations form part of the implementation by the United Kingdom of Directive 2009/31/EC of the European Parliament and of the Council of 23 April 2009 on the geological storage of carbon dioxide (OJ No L 140, 5.6.2009, p.114.) (“the Directive”). In particular, they implement Article 15 of the Directive on the inspection of carbon dioxide storage complexes.",uksi:carbon,http://www.legislation.gov.uk/uksi/2012/461/made/data.xml,success,200,corpus_raw\uksi_2012_461.xml
uksi_2011_3062,The Electricity and Gas (Carbon Emissions and Community Energy Saving) (Amendment) Order 2011,uksi/2011/3062,2011-12-28T15:30:01.533+01:00,"This Order amends the Electricity and Gas (Carbon Emissions Reduction) Order 2008 (S.I. 2008/188) (“CERT Order”), as amended by the Electricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2009 (S.I. 2009/1904) and the Electricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2010 (S.I. 2010/1958). This Order also amends the Electricity and Gas (Community Energy Saving Programme) Order 2009 (S.I. 2009/1905) (“CESP Order”). The CERT Order places an obligation on electricity and gas suppliers who have 50,000 or more domestic customers to achieve a carbon emissions reduction obligation. The CESP Order places a similar obligation on electricity and gas suppliers to achieve a carbon emissions reduction obligation. The CESP Order also places an obligation on electricity generators who have generated 10 TWh/yr or more of electricity in previous years (generation periods) to achieve a carbon emissions reduction obligation. Both the CERT Order and the CESP Order is administered and enforced by the Office for Gas and Electricity Markets (“the Authority”).",uksi:carbon,http://www.legislation.gov.uk/uksi/2011/3062/made/data.xml,success,200,corpus_raw\uksi_2011_3062.xml
uksi_2011_2453,The Storage of Carbon Dioxide (Amendment of the Energy Act 2008 etc.) Regulations 2011,uksi/2011/2453,2012-06-27T00:00:00+01:00,"These Regulations form part of the implementation by the United Kingdom of Directive 2009/31/EC of the European Parliament and of the Council of 23 April 2009 on the geological storage of carbon dioxide (OJ No L 140, 5.6.2009, p.114) (“the Directive”).",uksi:carbon,http://www.legislation.gov.uk/uksi/2011/2453/made/data.xml,success,200,corpus_raw\uksi_2011_2453.xml
uksi_2011_2305,The Storage of Carbon Dioxide (Access to Infrastructure) Regulations 2011,uksi/2011/2305,2011-09-23T14:30:18.779+01:00,"These Regulations form part of the implementation by the United Kingdom of Directive 2009/31/EC of the European Parliament and of the Council of 23 April 2009 on the geological storage of carbon dioxide (OJ No L 140, 5.6.2009, p.114) (“the Directive”). In particular, they implement Articles 21 and 22 of the Directive, on third party access to carbon dioxide storage sites and transport networks.",uksi:carbon,http://www.legislation.gov.uk/uksi/2011/2305/2025-05-01/data.xml,success,200,corpus_raw\uksi_2011_2305.xml
uksi_2011_1603,The Carbon Budget Order 2011,uksi/2011/1603,2011-07-06T14:30:24.747+01:00,"This Order sets the carbon budget for the 2023–2027 budgetary period (1,950 million tonnes of carbon dioxide equivalent). Carbon budgets set a cap on the maximum level of the net UK carbon account for each five-year budgetary period. The net UK carbon account is defined in section 27 of the Climate Change Act 2008.",uksi:carbon,http://www.legislation.gov.uk/uksi/2011/1603/made/data.xml,success,200,corpus_raw\uksi_2011_1603.xml
uksi_2011_1483,The Storage of Carbon Dioxide (Termination of Licences) Regulations 2011,uksi/2011/1483,2012-06-27T00:00:00+01:00,"These Regulations form part of the implementation by the United Kingdom of Directive 2009/31/EC of the European Parliament and of the Council of 23 April 2009 on the geological storage of carbon dioxide (OJ No L 140, 5.6.2009, p 114) (“the Directive”). In particular, they implement Articles 18 and 20 on the transfer of responsibility for a closed storage site and the associated financial mechanism.",uksi:carbon,http://www.legislation.gov.uk/uksi/2011/1483/2023-12-26/data.xml,success,200,corpus_raw\uksi_2011_1483.xml
uksi_2010_2221,The Storage of Carbon Dioxide (Licensing etc.) Regulations 2010,uksi/2010/2221,2010-09-10T14:30:10.623+01:00,These Regulations make provision for implementing Directive 2009/31/EC of the European Parliament and of the Council of 23 April 2009 on the geological storage of carbon dioxide (“the Directive”). They also make provision for implementing an amendment to Directive 2004/35/EC of the European Parliament and of the Council of 21 April 2004 on environmental liability with regard to the prevention and remedying of environmental damage (“the Environmental Liability Directive”).,uksi:carbon,http://www.legislation.gov.uk/uksi/2010/2221/2024-01-11/data.xml,success,200,corpus_raw\uksi_2010_2221.xml
uksi_2010_1958,The Electricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2010,uksi/2010/1958,2010-08-03T16:13:08.886+01:00,"This Order amends the Electricity and Gas (Carbon Emissions Reduction) Order 2008 (S.I. 2008/188) (“CERT Order”), as amended by the Electricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2009 (S.I. 2009/1904). The CERT Order places an obligation on electricity and gas suppliers who have 50,000 or more domestic customers to achieve a carbon emissions reduction obligation.",uksi:carbon,http://www.legislation.gov.uk/uksi/2010/1958/made/data.xml,success,200,corpus_raw\uksi_2010_1958.xml
uksi_2009_3146,The Carbon Accounting (Amendment) Regulations 2009,uksi/2009/3146,2009-12-01T00:00:00+01:00,These Regulations amend an error in regulation 6 of the Carbon Accounting Regulations 2009. They adjust the annual amount of carbon units to be used in determining the amount of units to be credited to or debited from the net UK carbon account as a result of the operation of the European Union Emissions Trading Scheme. This ensures that the annual amounts add up to the UK allocation under the European Union Emissions Trading Scheme for the period 2008-2012.,uksi:carbon,http://www.legislation.gov.uk/uksi/2009/3146/made/data.xml,success,200,corpus_raw\uksi_2009_3146.xml
uksi_2009_1904,The Electricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2009,uksi/2009/1904,2009-07-20T00:00:00+01:00,"This Order amends the Electricity and Gas (Carbon Emissions Reduction) Order 2008 (S.I. 2008/188) (“CERT Order”) which places an obligation on electricity and gas suppliers who have 50,000 or more domestic customers to achieve a carbon emissions reduction obligation. The amendments in this Order (i) increase the overall carbon emissions reduction target; (ii) provide a carbon score for the provision of a real-time display or a home energy advice package; and (iii) make minor consequential amendments.",uksi:carbon,http://www.legislation.gov.uk/uksi/2009/1904/made/data.xml,success,200,corpus_raw\uksi_2009_1904.xml
uksi_2009_1259,The Carbon Budgets Order 2009,uksi/2009/1259,2009-05-20T00:00:00+01:00,"This Order sets carbon budgets for the budgetary periods 2008–2012 (3,018 million tonnes of carbon dioxide equivalent), 2013–2017 (2,782 million tonnes of carbon dioxide equivalent) and 2018–2022 (2,544 million tonnes of carbon dioxide equivalent). Carbon budgets set a cap on the maximum level of the net UK carbon account for each five-year budgetary period.",uksi:carbon,http://www.legislation.gov.uk/uksi/2009/1259/made/data.xml,success,200,corpus_raw\uksi_2009_1259.xml
